telegram_id,username,tickets_count
852071203,WMWMWMWMWMWMWMWMMWMWMWMWMWMWMWMW,30
535923780,dan4ikvworke,30
1230571364,cryxbladydbtw,30
961668421,Chineseeeeeeeeeeeeee,30
534098179,hodorneverdie,30
2087825536,NoSleepy,30
5344352374,MeGuM1nOT,30
7947508440,corbonaro,30
8145915939,mishanyapopa,30
499408684,GuaniGucha,30
981992021,luvsosa,30
750424163,qwxxxn,29
5008450522,perfectname_dis,29
7799164001,danissimo_29,29
6571731029,,29
1748108610,qqvvyo,29
6596359179,yemajid,29
1632321976,XXX014XXX,28
6583117608,Hajbob,28
7653217520,gjngkk,28
6665485411,VeeRan4ik,28
7473475028,Zowt1ks,28
857911656,zhuk8_8,28
6091503474,packwa,28
6048907312,apple_tolha,28
6598002306,man_snowmen,28
7808193087,zaz1halkaaa,28
5366523466,mdmc06,28
6850507974,dishkawia,28
5794472585,gl0mo,28
1169772168,PSYTERORR,27
1128666103,Sembyoz,27
1010088477,Sigma_niqto,27
1305911398,Timosha9l,27
6149380634,swagteacher,27
5690412263,Animatedwallpapers_admin,27
577460821,bendeveryone,27
7461167677,Aabul,27
5013851137,Yazdan38,27
5650114263,DmitriyShikin1991,27
6762365175,Tonelsi,27
909606543,L_A_M_P_A5,27
851028356,leps_nft,27
1229935720,suicide_boy,27
5590558817,AErsh0w,27
6981193019,AmIIR_NT,27
1924132251,MONEY_MAJOR,26
1067326100,WW_sqf,26
794977148,fcknTpayp,26
7958994893,DutchFemoid,26
8109686529,intxv,26
5257959872,cr24cr,26
2073548521,whale_fragment,26
